0.264706
0.235294
0.000000
0.235294
0.205882
0.264706
0.058824
0.147059
0.235294
0.235294
0.294118
0.205882
0.264706
0.411765
0.176471
0.205882
0.205882
0.294118
0.235294
0.147059
0.352941
0.500000
