0.000000,0.796731,0.164518,0.153872,0.161792,-0.076708,-0.059776,-0.060956,0.267270,0.313366,0.333690,0.331919,0.223734,0.068548,0.222894,0.116449,0.143756,0.211531,0.162725,0.219326,0.212592,0.575661,0.152617,0.513593,0.173474,0.484100,0.459496,0.213370,0.273089,0.347820,0.322130,0.258721,0.234776,0.312562,0.312479
0.796731,0.000000,0.188557,0.160220,0.145413,-0.082549,-0.051788,-0.034240,0.252698,0.320880,0.336794,0.379213,0.248565,0.118129,0.275579,0.160161,0.194148,0.211298,0.171366,0.227734,0.201092,0.503212,0.168477,0.575461,0.175213,0.453815,0.482463,0.196138,0.258056,0.313342,0.358927,0.300652,0.244648,0.282971,0.292339
0.164518,0.188557,0.000000,0.794490,0.323105,0.089182,0.031824,0.045416,0.135694,0.271521,0.306995,0.246068,0.065492,0.195603,0.186865,0.244194,0.305059,0.424580,0.287981,0.390063,0.370986,0.335403,0.233799,0.365549,0.314614,0.198587,0.220674,0.284511,0.206884,0.225536,0.302339,0.261317,0.327109,0.393362,0.396952
0.153872,0.160220,0.794490,0.000000,0.332880,0.106550,0.077130,0.039538,0.171571,0.314824,0.330119,0.227605,0.050139,0.228543,0.226360,0.273017,0.330327,0.457101,0.309435,0.438205,0.344257,0.337157,0.219192,0.319976,0.279954,0.212165,0.219444,0.268675,0.248399,0.235316,0.263336,0.229967,0.279358,0.410923,0.426653
0.161792,0.145413,0.323105,0.332880,0.000000,0.035529,0.012779,0.004469,0.098575,0.185891,0.266753,0.159553,0.004731,0.155091,0.136335,0.216359,0.239952,0.249500,0.175183,0.215326,0.220099,0.362852,0.204613,0.343580,0.201137,0.201838,0.194895,0.162313,0.140860,0.133058,0.135562,0.131921,0.145444,0.223081,0.223938
-0.076708,-0.082549,0.089182,0.106550,0.035529,0.000000,0.022138,0.293167,-0.026109,0.007553,0.009867,-0.019319,-0.056754,0.090103,0.004326,0.119472,0.161890,0.065910,0.038069,0.042334,0.014682,-0.024737,0.081421,-0.028053,0.033795,0.116611,0.085886,0.002617,0.027955,-0.046730,-0.040023,-0.002133,-0.016941,0.042223,0.031995
-0.059776,-0.051788,0.031824,0.077130,0.012779,0.022138,0.000000,0.006668,-0.054061,-0.069391,-0.028249,-0.060255,-0.017027,-0.070618,-0.040646,-0.056771,-0.073017,-0.006070,-0.024498,-0.025513,0.006842,-0.016386,-0.034588,-0.009650,0.010749,-0.086116,-0.094469,-0.033793,-0.074585,-0.047565,-0.047252,-0.065766,-0.018552,-0.057943,-0.055818
-0.060956,-0.034240,0.045416,0.039538,0.004469,0.293167,0.006668,0.000000,-0.039097,-0.028813,-0.021867,-0.010605,-0.033423,0.019869,-0.034690,0.057373,0.063242,0.003201,0.020858,0.005373,-0.001058,-0.048295,0.045830,-0.039162,0.022151,0.067865,0.106383,-0.023430,-0.011272,-0.042130,-0.036140,0.018459,-0.007761,0.003262,0.018502
0.267270,0.252698,0.135694,0.171571,0.098575,-0.026109,-0.054061,-0.039097,0.000000,0.541677,0.412306,0.419530,0.427803,0.171355,0.190269,0.015266,0.040837,0.085578,0.077253,0.048723,0.195511,0.285942,0.098554,0.232946,0.173401,0.322514,0.328104,0.219397,0.458742,0.284790,0.295309,0.286041,0.191110,0.149349,0.157393
0.313366,0.320880,0.271521,0.314824,0.185891,0.007553,-0.069391,-0.028813,0.541677,0.000000,0.522059,0.609614,0.258107,0.215796,0.367865,0.142004,0.208159,0.195556,0.137395,0.159524,0.254090,0.354232,0.166716,0.301000,0.215654,0.319728,0.326573,0.229786,0.468862,0.348268,0.312991,0.313582,0.184463,0.300519,0.312495
0.333690,0.336794,0.306995,0.330119,0.266753,0.009867,-0.028249,-0.021867,0.412306,0.522059,0.000000,0.452779,0.287946,0.245067,0.260287,0.306931,0.181066,0.271347,0.156688,0.274023,0.244029,0.349022,0.130440,0.321799,0.199470,0.281854,0.282140,0.238202,0.322700,0.463643,0.468117,0.222346,0.238190,0.371713,0.383545
0.331919,0.379213,0.246068,0.227605,0.159553,-0.019319,-0.060255,-0.010605,0.419530,0.609614,0.452779,0.000000,0.354929,0.100579,0.231950,0.089362,0.132949,0.158095,0.128397,0.145559,0.205694,0.320588,0.162997,0.348865,0.208056,0.307806,0.322847,0.182626,0.297013,0.231586,0.338741,0.347839,0.226766,0.235204,0.246435
0.223734,0.248565,0.065492,0.050139,0.004731,-0.056754,-0.017027,-0.033423,0.427803,0.258107,0.287946,0.354929,0.000000,-0.049855,-0.020905,-0.086523,-0.085821,0.028700,0.024828,0.028713,0.096709,0.163005,0.007620,0.171248,0.085168,0.217301,0.239194,0.149254,0.227913,0.157911,0.264417,0.259605,0.219658,0.042016,0.043017
0.068548,0.118129,0.195603,0.228543,0.155091,0.090103,-0.070618,0.019869,0.171355,0.215796,0.245067,0.100579,-0.049855,0.000000,0.537913,0.653649,0.521830,0.224404,0.146372,0.243983,0.146750,0.178419,0.289832,0.179195,0.165967,0.147195,0.143154,0.138074,0.190917,0.115126,0.217158,0.167482,0.093644,0.196842,0.195876
0.222894,0.275579,0.186865,0.226360,0.136335,0.004326,-0.040646,-0.034690,0.190269,0.367865,0.260287,0.231950,-0.020905,0.537913,0.000000,0.449662,0.413599,0.204747,0.126475,0.192576,0.173868,0.262134,0.282513,0.241241,0.203179,0.088675,0.098677,0.163711,0.249317,0.244734,0.255841,0.205278,0.116016,0.157194,0.173611
0.116449,0.160161,0.244194,0.273017,0.216359,0.119472,-0.056771,0.057373,0.015266,0.142004,0.306931,0.089362,-0.086523,0.653649,0.449662,0.000000,0.630531,0.331517,0.201455,0.375418,0.138907,0.195586,0.325241,0.205558,0.161644,0.184265,0.186002,0.088995,0.090860,0.139001,0.248306,0.141731,0.082383,0.279115,0.294181
0.143756,0.194148,0.305059,0.330327,0.239952,0.161890,-0.073017,0.063242,0.040837,0.208159,0.181066,0.132949,-0.085821,0.521830,0.413599,0.630531,0.000000,0.346793,0.271844,0.336493,0.197750,0.257084,0.450943,0.272912,0.209630,0.230663,0.234207,0.138264,0.139480,0.075135,0.171929,0.194450,0.136459,0.278377,0.294756
0.211531,0.211298,0.424580,0.457101,0.249500,0.065910,-0.006070,0.003201,0.085578,0.195556,0.271347,0.158095,0.028700,0.224404,0.204747,0.331517,0.346793,0.000000,0.667011,0.773201,0.326416,0.300070,0.336113,0.293249,0.324002,0.286605,0.288916,0.211808,0.173210,0.179791,0.198141,0.158007,0.207158,0.396093,0.401654
0.162725,0.171366,0.287981,0.309435,0.175183,0.038069,-0.024498,0.020858,0.077253,0.137395,0.156688,0.128397,0.024828,0.146372,0.126475,0.201455,0.271844,0.667011,0.000000,0.542506,0.272804,0.237378,0.303467,0.248921,0.321669,0.260027,0.280355,0.157778,0.123107,0.094736,0.118737,0.141779,0.190298,0.220049,0.236626
0.219326,0.227734,0.390063,0.438205,0.215326,0.042334,-0.025513,0.005373,0.048723,0.159524,0.274023,0.145559,0.028713,0.243983,0.192576,0.375418,0.336493,0.773201,0.542506,0.000000,0.250139,0.282048,0.251953,0.276899,0.226004,0.262181,0.265837,0.209376,0.159334,0.195014,0.246162,0.183919,0.228577,0.429807,0.449695
0.212592,0.201092,0.370986,0.344257,0.220099,0.014682,0.006842,-0.001058,0.195511,0.254090,0.244029,0.205694,0.096709,0.146750,0.173868,0.138907,0.197750,0.326416,0.272804,0.250139,0.000000,0.477563,0.372019,0.451627,0.593729,0.216757,0.198222,0.412242,0.265373,0.301725,0.305576,0.230820,0.381633,0.302673,0.299175
0.575661,0.503212,0.335403,0.337157,0.362852,-0.024737,-0.016386,-0.048295,0.285942,0.354232,0.349022,0.320588,0.163005,0.178419,0.262134,0.195586,0.257084,0.300070,0.237378,0.282048,0.477563,0.000000,0.385399,0.803278,0.413953,0.454921,0.425225,0.344792,0.312842,0.335716,0.328199,0.272032,0.337887,0.379209,0.387190
0.152617,0.168477,0.233799,0.219192,0.204613,0.081421,-0.034588,0.045830,0.098554,0.166716,0.130440,0.162997,0.007620,0.289832,0.282513,0.325241,0.450943,0.336113,0.303467,0.251953,0.372019,0.385399,0.000000,0.394322,0.408856,0.194321,0.191005,0.247200,0.169019,0.128026,0.203814,0.202546,0.223736,0.221649,0.233468
0.513593,0.575461,0.365549,0.319976,0.343580,-0.028053,-0.009650,-0.039162,0.232946,0.301000,0.321799,0.348865,0.171248,0.179195,0.241241,0.205558,0.272912,0.293249,0.248921,0.276899,0.451627,0.803278,0.394322,0.000000,0.427446,0.421992,0.440591,0.321990,0.259959,0.281476,0.367094,0.318302,0.374223,0.347336,0.365462
0.173474,0.175213,0.314614,0.279954,0.201137,0.033795,0.010749,0.022151,0.173401,0.215654,0.199470,0.208056,0.085168,0.165967,0.203179,0.161644,0.209630,0.324002,0.321669,0.226004,0.593729,0.413953,0.408856,0.427446,0.000000,0.186166,0.178151,0.289200,0.189906,0.187117,0.270285,0.242329,0.348353,0.209710,0.232618
0.484100,0.453815,0.198587,0.212165,0.201838,0.116611,-0.086116,0.067865,0.322514,0.319728,0.281854,0.307806,0.217301,0.147195,0.088675,0.184265,0.230663,0.286605,0.260027,0.262181,0.216757,0.454921,0.194321,0.421992,0.186166,0.000000,0.813365,0.205920,0.358318,0.165202,0.198789,0.307911,0.235933,0.367116,0.363705
0.459496,0.482463,0.220674,0.219444,0.194895,0.085886,-0.094469,0.106383,0.328104,0.326573,0.282140,0.322847,0.239194,0.143154,0.098677,0.186002,0.234207,0.288916,0.280355,0.265837,0.198222,0.425225,0.191005,0.440591,0.178151,0.813365,0.000000,0.206413,0.358288,0.163828,0.216288,0.341445,0.254032,0.350164,0.363264
0.213370,0.196138,0.284511,0.268675,0.162313,0.002617,-0.033793,-0.023430,0.219397,0.229786,0.238202,0.182626,0.149254,0.138074,0.163711,0.088995,0.138264,0.211808,0.157778,0.209376,0.412242,0.344792,0.247200,0.321990,0.289200,0.205920,0.206413,0.000000,0.418657,0.474468,0.426191,0.325872,0.564930,0.282577,0.278076
0.273089,0.258056,0.206884,0.248399,0.140860,0.027955,-0.074585,-0.011272,0.458742,0.468862,0.322700,0.297013,0.227913,0.190917,0.249317,0.090860,0.139480,0.173210,0.123107,0.159334,0.265373,0.312842,0.169019,0.259959,0.189906,0.358318,0.358288,0.418657,0.000000,0.541961,0.460838,0.575684,0.370326,0.291788,0.295221
0.347820,0.313342,0.225536,0.235316,0.133058,-0.046730,-0.047565,-0.042130,0.284790,0.348268,0.463643,0.231586,0.157911,0.115126,0.244734,0.139001,0.075135,0.179791,0.094736,0.195014,0.301725,0.335716,0.128026,0.281476,0.187117,0.165202,0.163828,0.474468,0.541961,0.000000,0.670706,0.369062,0.400899,0.290714,0.291650
0.322130,0.358927,0.302339,0.263336,0.135562,-0.040023,-0.047252,-0.036140,0.295309,0.312991,0.468117,0.338741,0.264417,0.217158,0.255841,0.248306,0.171929,0.198141,0.118737,0.246162,0.305576,0.328199,0.203814,0.367094,0.270285,0.198789,0.216288,0.426191,0.460838,0.670706,0.000000,0.589517,0.549015,0.285920,0.301217
0.258721,0.300652,0.261317,0.229967,0.131921,-0.002133,-0.065766,0.018459,0.286041,0.313582,0.222346,0.347839,0.259605,0.167482,0.205278,0.141731,0.194450,0.158007,0.141779,0.183919,0.230820,0.272032,0.202546,0.318302,0.242329,0.307911,0.341445,0.325872,0.575684,0.369062,0.589517,0.000000,0.473910,0.235817,0.233913
0.234776,0.244648,0.327109,0.279358,0.145444,-0.016941,-0.018552,-0.007761,0.191110,0.184463,0.238190,0.226766,0.219658,0.093644,0.116016,0.082383,0.136459,0.207158,0.190298,0.228577,0.381633,0.337887,0.223736,0.374223,0.348353,0.235933,0.254032,0.564930,0.370326,0.400899,0.549015,0.473910,0.000000,0.276880,0.302828
0.312562,0.282971,0.393362,0.410923,0.223081,0.042223,-0.057943,0.003262,0.149349,0.300519,0.371713,0.235204,0.042016,0.196842,0.157194,0.279115,0.278377,0.396093,0.220049,0.429807,0.302673,0.379209,0.221649,0.347336,0.209710,0.367116,0.350164,0.282577,0.291788,0.290714,0.285920,0.235817,0.276880,0.000000,0.866528
0.312479,0.292339,0.396952,0.426653,0.223938,0.031995,-0.055818,0.018502,0.157393,0.312495,0.383545,0.246435,0.043017,0.195876,0.173611,0.294181,0.294756,0.401654,0.236626,0.449695,0.299175,0.387190,0.233468,0.365462,0.232618,0.363705,0.363264,0.278076,0.295221,0.291650,0.301217,0.233913,0.302828,0.866528,0.000000
