1.0000,0.7996,0.1541,0.1446,0.2966,-0.0716,-0.0409,0.0034,-0.0630,0.1768,0.3012,0.1626,-0.0211,0.0557,0.2020,0.1602,0.2218,0.3881,0.3765,0.2475,0.2424,0.6342,0.1246,0.5833,0.2420,0.5210,0.4853,0.3308,0.1471,0.3235,0.3207,0.1732,0.2721,0.2644,0.2312
0.7996,1.0000,0.1188,0.0967,0.2953,-0.0922,-0.0522,-0.0176,0.0040,0.2900,0.2729,0.2959,0.1246,0.0944,0.2637,0.2088,0.2325,0.4064,0.4116,0.2573,0.2798,0.5345,0.2126,0.6441,0.2391,0.5506,0.4984,0.2925,0.2208,0.2242,0.2976,0.2895,0.2302,0.2661,0.2226
0.1541,0.1188,1.0000,0.8998,0.5197,0.2852,-0.1785,0.1617,0.2022,0.1327,0.3361,0.1087,-0.0239,0.2153,0.1433,0.3076,0.3589,0.3284,0.1305,0.2110,0.3686,0.3474,0.0914,0.3956,0.1412,0.2329,0.3194,0.3790,0.1677,0.3428,0.3921,0.0668,0.2572,0.4795,0.4545
0.1446,0.0967,0.8998,1.0000,0.6048,0.2773,-0.1076,0.1200,0.2421,0.1840,0.3763,0.1175,-0.0534,0.2987,0.2232,0.3318,0.3592,0.3449,0.1546,0.2164,0.3781,0.3652,0.1314,0.3869,0.1416,0.2224,0.2947,0.4054,0.1893,0.3838,0.4111,0.0673,0.2686,0.5299,0.5174
0.2966,0.2953,0.5197,0.6048,1.0000,0.2166,-0.0163,0.0703,0.1166,0.1565,0.3639,0.1598,-0.1726,0.3622,0.3150,0.3964,0.4132,0.4223,0.3150,0.2384,0.4341,0.5330,0.3422,0.5846,0.2757,0.3292,0.3071,0.3833,0.1082,0.2729,0.2893,0.0273,0.2787,0.4741,0.4791
-0.0716,-0.0922,0.2852,0.2773,0.2166,1.0000,0.0342,0.1598,0.1447,0.0040,0.1329,-0.1329,0.0427,0.0400,-0.0679,0.1312,0.2000,0.0816,-0.0752,0.0509,0.1274,0.0320,0.1220,0.0430,0.0085,0.0829,0.0188,0.0534,0.0585,0.0017,-0.0177,-0.0075,-0.0983,0.1347,0.1449
-0.0409,-0.0522,-0.1785,-0.1076,-0.0163,0.0342,1.0000,-0.2038,-0.2174,-0.0943,-0.1486,-0.1824,-0.1279,-0.2205,0.0091,-0.2035,-0.2721,-0.0129,-0.1373,-0.0128,-0.3625,-0.3178,-0.2863,-0.2998,-0.2871,-0.2611,-0.3263,-0.2803,-0.2470,-0.1544,-0.2562,-0.1323,-0.3593,-0.1318,-0.1467
0.0034,-0.0176,0.1617,0.1200,0.0703,0.1598,-0.2038,1.0000,0.0130,-0.1265,-0.0410,0.0506,-0.0467,0.0095,-0.0884,0.0425,0.0378,-0.0207,0.0707,-0.0305,0.0470,0.1479,0.1359,0.1238,0.0417,0.1455,0.2204,0.0629,0.0032,-0.0120,-0.0319,-0.0991,0.0612,-0.0020,0.0146
-0.0630,0.0040,0.2022,0.2421,0.1166,0.1447,-0.2174,0.0130,1.0000,0.5715,0.4909,0.4982,0.5134,0.3300,-0.0552,0.0831,-0.0302,0.0572,0.0334,-0.0211,0.2858,0.1559,0.1148,0.1506,0.1308,0.2964,0.2870,0.3522,0.6126,0.2019,0.4178,0.4108,0.3962,0.1830,0.1866
0.1768,0.2900,0.1327,0.1840,0.1565,0.0040,-0.0943,-0.1265,0.5715,1.0000,0.5022,0.5691,0.3028,0.2704,0.2944,0.1619,0.1218,0.2590,0.2054,0.1766,0.1767,0.1075,0.1081,0.1207,0.0740,0.2961,0.2771,0.2427,0.3845,0.2580,0.3636,0.3373,0.2237,0.2516,0.2461
0.3012,0.2729,0.3361,0.3763,0.3639,0.1329,-0.1486,-0.0410,0.4909,0.5022,1.0000,0.3578,0.0980,0.4283,0.1087,0.3923,0.2890,0.3823,0.2631,0.2663,0.3619,0.3162,0.0808,0.3596,0.2633,0.2832,0.3502,0.4825,0.3401,0.5918,0.6636,0.1991,0.3376,0.5952,0.5667
0.1626,0.2959,0.1087,0.1175,0.1598,-0.1329,-0.1824,0.0506,0.4982,0.5691,0.3578,1.0000,0.2661,0.3183,0.1834,0.1998,-0.0129,0.1818,0.3423,0.0678,0.1853,0.1996,0.2274,0.2383,0.2021,0.2706,0.2710,0.2037,0.2869,0.1010,0.2849,0.3399,0.2688,0.1165,0.1026
-0.0211,0.1246,-0.0239,-0.0534,-0.1726,0.0427,-0.1279,-0.0467,0.5134,0.3028,0.0980,0.2661,1.0000,-0.0362,-0.2019,-0.1129,-0.1860,0.0270,-0.0246,-0.0270,0.0871,0.0684,0.0634,0.0192,0.0463,0.2580,0.0760,0.1016,0.4631,-0.0277,0.1615,0.5078,0.2075,0.0096,-0.0342
