0.000000,0.783410,0.195243,0.201236,0.167582,-0.091720,-0.101208,-0.102811,0.247202,0.319115,0.359865,0.349533,0.219573,0.061219,0.219166,0.129977,0.130119,0.222946,0.147482,0.216110,0.207103,0.508936,0.138716,0.465744,0.125359,0.477579,0.437952,0.227333,0.256717,0.358615,0.326054,0.253367,0.217550,0.330647,0.331585
0.783410,0.000000,0.211200,0.202950,0.142675,-0.101286,-0.097735,-0.086867,0.239234,0.322625,0.354843,0.382175,0.222373,0.104292,0.268445,0.168766,0.162839,0.214355,0.149936,0.200695,0.191269,0.436749,0.151600,0.532641,0.123474,0.453832,0.461010,0.203856,0.261934,0.308115,0.353918,0.288825,0.218353,0.304481,0.309302
0.195243,0.211200,0.000000,0.784129,0.334381,0.030895,0.017719,-0.003827,0.116562,0.260454,0.287193,0.264713,0.033559,0.209665,0.216353,0.278126,0.283889,0.419769,0.274903,0.352717,0.394091,0.379618,0.239470,0.414060,0.291977,0.236983,0.259685,0.307996,0.199480,0.209877,0.282084,0.279089,0.290424,0.400837,0.384665
0.201236,0.202950,0.784129,0.000000,0.366058,0.039207,0.047249,-0.014976,0.157595,0.300628,0.316812,0.234563,0.019177,0.251790,0.264249,0.326114,0.304771,0.459530,0.288798,0.400996,0.370172,0.399697,0.250626,0.392992,0.265430,0.265656,0.275042,0.313230,0.257527,0.228344,0.253524,0.246058,0.263656,0.435928,0.434087
0.167582,0.142675,0.334381,0.366058,0.000000,-0.019854,0.032477,-0.041656,0.129677,0.215924,0.280063,0.169562,0.048236,0.151799,0.150912,0.181344,0.195581,0.274603,0.185790,0.220647,0.224262,0.388743,0.190616,0.344658,0.177038,0.225312,0.219295,0.196403,0.186571,0.159341,0.165515,0.167610,0.185286,0.230018,0.239441
-0.091720,-0.101286,0.030895,0.039207,-0.019854,0.000000,0.029132,0.291861,-0.026843,-0.009335,-0.049471,-0.038875,-0.069077,0.068586,-0.003676,0.084633,0.123653,0.017451,0.007650,-0.015718,0.014049,-0.062143,0.049786,-0.065609,0.032329,0.074439,0.042116,-0.059047,-0.021988,-0.073357,-0.078956,-0.042889,-0.052834,-0.003545,-0.012927
-0.101208,-0.097735,0.017719,0.047249,0.032477,0.029132,0.000000,0.030480,-0.072707,-0.078086,-0.028814,-0.066752,-0.017936,-0.075835,-0.069120,-0.085653,-0.090976,-0.063464,-0.060428,-0.079424,-0.025015,-0.049235,-0.039635,-0.053266,-0.031699,-0.100128,-0.100164,-0.057937,-0.096652,-0.069036,-0.086858,-0.103095,-0.065319,-0.093113,-0.096312
-0.102811,-0.086867,-0.003827,-0.014976,-0.041656,0.291861,0.030480,0.000000,-0.048765,-0.052813,-0.068567,-0.027396,-0.036773,-0.006679,-0.047685,0.008775,-0.010674,-0.034571,-0.025413,-0.023281,-0.011889,-0.095016,-0.007346,-0.096571,-0.008539,0.025854,0.048510,-0.057605,-0.043020,-0.105364,-0.089801,-0.046919,-0.045707,-0.031427,-0.022099
0.247202,0.239234,0.116562,0.157595,0.129677,-0.026843,-0.072707,-0.048765,0.000000,0.526352,0.419097,0.377359,0.352479,0.204435,0.238196,0.072117,0.033842,0.086119,0.022882,0.038991,0.158580,0.256219,0.071818,0.204508,0.098943,0.261658,0.276415,0.193172,0.419472,0.291691,0.282289,0.245187,0.130085,0.144606,0.156770
0.319115,0.322625,0.260454,0.300628,0.215924,-0.009335,-0.078086,-0.052813,0.526352,0.000000,0.515109,0.593084,0.232045,0.191866,0.350761,0.169593,0.166273,0.180856,0.087385,0.124695,0.224414,0.339968,0.117585,0.291015,0.140110,0.304246,0.318436,0.217970,0.421410,0.303387,0.277263,0.287712,0.155002,0.290464,0.291565
0.359865,0.354843,0.287193,0.316812,0.280063,-0.049471,-0.028814,-0.068567,0.419097,0.515109,0.000000,0.454580,0.271985,0.159275,0.229017,0.272896,0.095039,0.248164,0.098476,0.240019,0.241152,0.362815,0.091109,0.360694,0.129615,0.287023,0.302636,0.266300,0.324811,0.483047,0.461745,0.229617,0.228961,0.408140,0.410021
0.349533,0.382175,0.264713,0.234563,0.169562,-0.038875,-0.066752,-0.027396,0.377359,0.593084,0.454580,0.000000,0.308556,0.052473,0.203856,0.089717,0.076915,0.149364,0.094426,0.128324,0.223064,0.314398,0.094968,0.346347,0.163240,0.277543,0.305480,0.170396,0.255149,0.208359,0.317175,0.319442,0.183722,0.265015,0.267630
0.219573,0.222373,0.033559,0.019177,0.048236,-0.069077,-0.017936,-0.036773,0.352479,0.232045,0.271985,0.308556,0.000000,-0.055066,-0.016171,-0.096848,-0.125195,0.004050,-0.011025,0.012266,0.096845,0.188106,-0.017392,0.193910,0.047684,0.199959,0.210658,0.119762,0.159327,0.136425,0.263621,0.205585,0.177007,0.069247,0.076367
